    90   0.251738E+04  -0.136505E+00   0.716251E-03  -0.136505E+00   0.108832E+00   0.106943E-05   0.716251E-03   0.106943E-05   0.132797E-07
    91   0.254696E+04  -0.264111E+00   0.706277E-03  -0.264111E+00   0.112988E+00   0.108784E-05   0.706277E-03   0.108784E-05   0.131127E-07
    92   0.257674E+04  -0.396732E+00   0.696479E-03  -0.396732E+00   0.117243E+00   0.109918E-05   0.696479E-03   0.109918E-05   0.129478E-07
    93   0.260674E+04  -0.534312E+00   0.686848E-03  -0.534312E+00   0.121595E+00   0.110281E-05   0.686848E-03   0.110281E-05   0.127850E-07
    94   0.263694E+04  -0.677174E+00   0.677382E-03  -0.677174E+00   0.126048E+00   0.109900E-05   0.677382E-03   0.109900E-05   0.126243E-07
    95   0.266737E+04  -0.825362E+00   0.668078E-03  -0.825362E+00   0.130602E+00   0.108828E-05   0.668078E-03   0.108828E-05   0.124656E-07
    96   0.269802E+04  -0.978995E+00   0.658936E-03  -0.978995E+00   0.135258E+00   0.107115E-05   0.658936E-03   0.107115E-05   0.123089E-07
    97   0.272891E+04  -0.113819E+01   0.649953E-03  -0.113819E+01   0.140018E+00   0.104814E-05   0.649953E-03   0.104814E-05   0.121542E-07
    98   0.276003E+04  -0.130307E+01   0.641127E-03  -0.130307E+01   0.144883E+00   0.101975E-05   0.641127E-03   0.101975E-05   0.120014E-07
    99   0.279138E+04  -0.147368E+01   0.632457E-03  -0.147368E+01   0.149853E+00   0.986499E-06   0.632457E-03   0.986499E-06   0.118507E-07
   100   0.282296E+04  -0.165006E+01   0.623941E-03  -0.165006E+01   0.154934E+00   0.948906E-06   0.623941E-03   0.948906E-06   0.117018E-07
   101   0.285479E+04  -0.183225E+01   0.615577E-03  -0.183225E+01   0.160127E+00   0.907485E-06   0.615577E-03   0.907485E-06   0.115549E-07
   102   0.288686E+04  -0.202053E+01   0.607363E-03  -0.202053E+01   0.165425E+00   0.862748E-06   0.607363E-03   0.862748E-06   0.114098E-07
   103   0.291916E+04  -0.221464E+01   0.599298E-03  -0.221464E+01   0.170844E+00   0.815212E-06   0.599298E-03   0.815212E-06   0.112666E-07
   104   0.295170E+04  -0.241477E+01   0.591380E-03  -0.241477E+01   0.176371E+00   0.765391E-06   0.591380E-03   0.765391E-06   0.111252E-07
   105   0.298447E+04  -0.262090E+01   0.583607E-03  -0.262090E+01   0.182013E+00   0.713800E-06   0.583607E-03   0.713800E-06   0.109857E-07
   106   0.301747E+04  -0.283292E+01   0.575977E-03  -0.283292E+01   0.187773E+00   0.660953E-06   0.575977E-03   0.660953E-06   0.108480E-07
   107   0.305069E+04  -0.305095E+01   0.568489E-03  -0.305095E+01   0.193659E+00   0.607365E-06   0.568489E-03   0.607365E-06   0.107120E-07
   108   0.308414E+04  -0.327496E+01   0.561141E-03  -0.327496E+01   0.199665E+00   0.553552E-06   0.561141E-03   0.553552E-06   0.105778E-07
   109   0.311781E+04  -0.350484E+01   0.553930E-03  -0.350484E+01   0.205799E+00   0.500027E-06   0.553930E-03   0.500027E-06   0.104454E-07
   110   0.315170E+04  -0.374072E+01   0.546856E-03  -0.374072E+01   0.212055E+00   0.447306E-06   0.546856E-03   0.447306E-06   0.103146E-07
   111   0.318580E+04  -0.398264E+01   0.539916E-03  -0.398264E+01   0.218441E+00   0.395903E-06   0.539916E-03   0.395903E-06   0.101855E-07
   112   0.322012E+04  -0.423042E+01   0.533109E-03  -0.423042E+01   0.224966E+00   0.346334E-06   0.533109E-03   0.346334E-06   0.100582E-07
   113   0.325466E+04  -0.448425E+01   0.526432E-03  -0.448425E+01   0.231625E+00   0.299112E-06   0.526432E-03   0.299112E-06   0.993242E-08
   114   0.328941E+04  -0.474403E+01   0.519885E-03  -0.474403E+01   0.238417E+00   0.254754E-06   0.519885E-03   0.254754E-06   0.980831E-08
   115   0.332437E+04  -0.500981E+01   0.513465E-03  -0.500981E+01   0.245358E+00   0.213656E-06   0.513465E-03   0.213656E-06   0.968581E-08
   116   0.335955E+04  -0.528161E+01   0.507170E-03  -0.528161E+01   0.252442E+00   0.175754E-06   0.507170E-03   0.175754E-06   0.956489E-08
   117   0.339494E+04  -0.555940E+01   0.500996E-03  -0.555940E+01   0.259656E+00   0.140866E-06   0.500996E-03   0.140866E-06   0.944555E-08
   118   0.343055E+04  -0.584314E+01   0.494942E-03  -0.584314E+01   0.267006E+00   0.108809E-06   0.494942E-03   0.108809E-06   0.932775E-08
   119   0.346637E+04  -0.613294E+01   0.489005E-03  -0.613294E+01   0.274487E+00   0.794023E-07   0.489005E-03   0.794023E-07   0.921149E-08
   120   0.350242E+04  -0.642876E+01   0.483182E-03  -0.642876E+01   0.282099E+00   0.524632E-07   0.483182E-03   0.524632E-07   0.909674E-08
   121   0.353869E+04  -0.673056E+01   0.477471E-03  -0.673056E+01   0.289836E+00   0.278100E-07   0.477471E-03   0.278100E-07   0.898349E-08
   122   0.357517E+04  -0.703844E+01   0.471868E-03  -0.703844E+01   0.297697E+00   0.526064E-08   0.471868E-03   0.526064E-08   0.887171E-08
   123   0.361187E+04  -0.735237E+01   0.466371E-03  -0.735237E+01   0.305684E+00  -0.153667E-07   0.466371E-03  -0.153667E-07   0.876139E-08
   124   0.364879E+04  -0.767231E+01   0.460978E-03  -0.767231E+01   0.313790E+00  -0.342540E-07   0.460978E-03  -0.342540E-07   0.865251E-08
   125   0.368593E+04  -0.799836E+01   0.455686E-03  -0.799836E+01   0.322023E+00  -0.515831E-07   0.455686E-03  -0.515831E-07   0.854506E-08
   126   0.372330E+04  -0.833057E+01   0.450492E-03  -0.833057E+01   0.330376E+00  -0.675361E-07   0.450492E-03  -0.675361E-07   0.843901E-08
   127   0.376088E+04  -0.866888E+01   0.445393E-03  -0.866888E+01   0.338857E+00  -0.822948E-07   0.445393E-03  -0.822948E-07   0.833434E-08
   128   0.379868E+04  -0.901342E+01   0.440388E-03  -0.901342E+01   0.347460E+00  -0.960413E-07   0.440388E-03  -0.960413E-07   0.823104E-08
   129   0.383671E+04  -0.936421E+01   0.435473E-03  -0.936421E+01   0.356193E+00  -0.108957E-06   0.435473E-03  -0.108957E-06   0.812909E-08
   130   0.387496E+04  -0.972121E+01   0.430645E-03  -0.972121E+01   0.365048E+00  -0.121225E-06   0.430645E-03  -0.121225E-06   0.802847E-08
   131   0.391341E+04  -0.100845E+02   0.425903E-03  -0.100845E+02   0.374035E+00  -0.133026E-06   0.425903E-03  -0.133026E-06   0.792916E-08
   132   0.395210E+04  -0.104542E+02   0.421242E-03  -0.104542E+02   0.383161E+00  -0.144543E-06   0.421242E-03  -0.144543E-06   0.783114E-08
   133   0.399100E+04  -0.108304E+02   0.416662E-03  -0.108304E+02   0.392419E+00  -0.155956E-06   0.416662E-03  -0.155956E-06   0.773440E-08
   134   0.403013E+04  -0.112129E+02   0.412158E-03  -0.112129E+02   0.401832E+00  -0.167450E-06   0.412158E-03  -0.167450E-06   0.763891E-08
   135   0.406947E+04  -0.116022E+02   0.407729E-03  -0.116022E+02   0.411386E+00  -0.179204E-06   0.407729E-03  -0.179204E-06   0.754466E-08
